^	a	6877.152917872765
^	b	6317.256472605978
^	c	9432.369441142118
^	d	5877.462166375694
^	e	4168.762652064103
^	f	4180.946927038821
^	g	3935.5208168337945
^	h	4388.659805179245
^	i	3842.6882455978503
^	j	1027.5405228678535
^	k	2127.606492013788
^	l	3727.2277351231455
^	m	6711.2146967885155
^	n	2635.8648195305805
^	o	2765.250215690677
^	p	8406.56952898494
^	q	511.15934536791576
^	r	5183.538696387014
^	s	11228.099490987408
^	t	5638.418295443139
^	u	3545.0438140726055
^	v	1892.0438425025804
^	w	2762.9294014097786
^	x	199.59002815727925
^	y	511.73954893814044
^	z	461.84204189882064
a	$	5478.862313631361
a	a	493.1730346909517
a	b	2915.522940378861
a	c	3972.653845328172
a	d	2699.1070086850673
a	e	999.1105479268456
a	f	808.8037768931607
a	g	2171.1217597806367
a	h	624.879245131947
a	i	2597.5713838957536
a	j	156.65496396065524
a	k	1144.7416440532324
a	l	9253.086537942703
a	m	3399.9929215164434
a	n	11830.350796880593
a	o	169.41944250559752
a	p	2244.807613199167
a	q	125.90417473874884
a	r	9167.796613119679
a	s	4219.820566243872
a	t	10068.852757678558
a	u	1707.5391071711422
a	v	1142.420829772334
a	w	637.0635201066647
a	x	367.26885995220283
a	y	1225.3899403144587
a	z	556.995427415663
b	$	433.99227052803747
b	a	2750.745126435061
b	b	431.0912526769142
b	c	93.41277480616849
b	d	88.7711462443713
b	e	2554.6363196991297
b	f	36.55282492415289
b	g	20.887328528087366
b	h	92.83257123594385
b	i	2172.2821669210857
b	j	59.1807641629142
b	k	17.40610710673947
b	l	2590.608941053058
b	m	60.92137487358815
b	n	41.19445348595008
b	o	2266.855348867704
b	p	41.77465705617473
b	q	2.901017851123245
b	r	1717.4025678649612
b	s	339.41908858141966
b	t	102.11582835953823
b	u	1477.778493362181
b	v	26.689364230333855
b	w	27.269567800558505
b	x	4.061424991572543
b	y	306.9276886488393
b	z	8.703053553369735
c	$	3000.8128652018845
c	a	5376.166281701598
c	b	27.269567800558505
c	c	656.7904414943027
c	d	45.836082047747276
c	e	3182.9967862524245
c	f	31.911196362355696
c	g	34.81221421347894
c	h	5696.438652465604
c	i	2535.489601881716
c	j	6.382239272471139
c	k	2294.1249166682624
c	l	1418.597729199267
c	m	53.37872846066771
c	n	54.53913560111701
c	o	5887.905830639738
c	p	44.09547133707333
c	q	47.57669275842122
c	r	2176.923795482883
c	s	252.38855304772233
c	t	2331.2579451626398
c	u	1736.5492856823746
c	v	24.36854994943526
c	w	16.24569996629017
c	x	28.429974941007803
c	y	704.9473378229486
c	z	38.87363920505148
d	$	8216.262757951255
d	a	2144.4323955503028
d	b	211.19409956177225
d	c	143.3102818454883
d	d	613.275173727454
d	e	6183.229447884085
d	f	145.6310961263869
d	g	395.69883489321063
d	h	212.93471027244618
d	i	4351.526776684867
d	j	93.41277480616849
d	k	30.7507892219064
d	l	739.7595520364275
d	m	218.15654240446804
d	n	260.5114030308674
d	o	2071.326745701997
d	p	113.71989976403121
d	q	8.122849983145086
d	r	1260.7823580981624
d	s	472.8659097330889
d	t	134.60722829211858
d	u	1062.932940651557
d	v	114.8803069044805
d	w	234.98244594098284
d	x	8.122849983145086
d	y	542.4903381600468
d	z	46.99648918819657
e	$	18458.596383126984
e	a	4117.7047378843345
e	b	865.0835232049517
e	c	3400.573125086668
e	d	6921.8285927800625
e	e	2461.223544892961
e	f	1064.0933477920064
e	g	1280.5092794858003
e	h	519.8623989212855
e	i	1488.8023611964493
e	j	121.8427497471763
e	k	367.26885995220283
e	l	5410.978495915077
e	m	2808.1852798873015
e	n	9806.600743937017
e	o	1005.4927871993168
e	p	1766.7198713340563
e	q	233.82203880053356
e	r	16235.836505596353
e	s	6450.703293757648
e	t	4707.191565232578
e	u	1115.1512619717755
e	v	1076.2776227667239
e	w	830.2713089914728
e	x	1357.6763543256786
e	y	1010.7146193313386
e	z	232.0814280898596
f	$	740.9199591768768
f	a	1290.952943749844
f	b	30.170585651681748
f	c	52.79852489044306
f	d	24.948753519659906
f	e	1527.676000401501
f	f	1032.1821514296505
f	g	19.146717817413418
f	h	26.689364230333855
f	i	2067.2653207104245
f	j	8.703053553369735
f	k	12.18427497471763
f	l	1127.335536946493
f	m	37.71323206460219
f	n	30.7507892219064
f	o	1570.0308610279003
f	p	24.36854994943526
f	q	1.160407140449298
f	r	992.1481050841498
f	s	66.72341057583463
f	t	506.5177168061186
f	u	986.3460693819034
f	v	5.2218321320218415
f	w	29.5903820814571
f	x	3.481221421347894
f	y	221.63776382581594
f	z	1.740610710673947
g	$	5128.419357215673
g	a	2151.3948383929987
g	b	89.35134981459595
g	c	68.46402128650858
g	d	56.859949882015606
g	e	3321.6654395361156
g	f	52.218321320218415
g	g	646.346777230259
g	h	1235.2534010082777
g	i	1981.3951923171765
g	j	11.60407140449298
g	k	17.40610710673947
g	l	1389.0073471178098
g	m	187.40575318256163
g	n	612.1147665870047
g	o	1391.3281613987083
g	p	34.81221421347894
g	q	2.901017851123245
g	r	1934.9789066992046
g	s	211.19409956177225
g	t	178.12249605896724
g	u	1083.2400656094196
g	v	11.023867834268332
g	w	97.47419979774104
g	x	5.80203570224649
g	y	443.2755276516319
g	z	5.2218321320218415
h	$	2914.9427368086367
h	a	4447.840569342159
h	b	122.42295331740094
h	c	101.53562478931357
h	d	63.82239272471139
h	e	4958.999914710075
h	f	71.36503913763183
h	g	43.51526776684867
h	h	154.33414967975665
h	i	3562.449921179345
h	j	9.283257123594383
h	k	47.57669275842122
h	l	443.2755276516319
h	m	275.59669585670827
h	n	301.1256529465928
h	o	3849.0704848703217
h	p	69.62442842695788
h	q	7.542646412920437
h	r	851.7388410897847
h	s	161.87679609267707
h	t	845.3566018173136
h	u	984.6054586712294
h	v	22.047735668536664
h	w	201.91084243817787
h	x	1.160407140449298
h	y	1293.8539616009673
h	z	4.641628561797192
i	$	3388.3888501119504
i	a	4388.659805179245
i	b	1060.6121263706584
i	c	7603.567787794025
i	d	2874.908690463136
i	e	2639.3460409519284
i	f	1333.8880079464682
i	g	2106.7191634857004
i	h	124.74376759829954
i	i	382.3541527780437
i	j	95.73358908706709
i	k	641.7051486684618
i	l	4382.857769476998
i	m	2336.4797772946617
i	n	15240.207179090856
i	o	5434.1866387240625
i	p	1462.1129969661156
i	q	194.94839959548207
i	r	2285.4218631148924
i	s	8980.971063507342
i	t	6027.154687493654
i	u	588.3264202077941
i	v	1867.0950889829205
i	w	60.92137487358815
i	x	282.55913869940406
i	y	81.80870340167552
i	z	1342.591061499838
j	$	55.699542741566304
j	a	515.800973929713
j	b	5.2218321320218415
j	c	8.122849983145086
j	d	10.443664264043683
j	e	389.89679919096415
j	f	4.061424991572543
j	g	1.160407140449298
j	h	7.542646412920437
j	i	194.94839959548207
j	j	8.703053553369735
j	k	19.146717817413418
j	l	10.443664264043683
j	m	13.344682115166927
j	n	10.443664264043683
j	o	412.52473842972546
j	p	4.641628561797192
j	r	6.382239272471139
j	s	7.542646412920437
j	t	8.122849983145086
j	u	415.4257562808487
j	v	2.320814280898596
j	w	1.160407140449298
j	y	4.061424991572543
j	z	1.160407140449298
k	$	2151.9750419632232
k	a	1109.9294298397535
k	b	105.01684621066147
k	c	45.836082047747276
k	d	31.911196362355696
k	e	2327.776723741292
k	f	69.04422485673324
k	g	24.36854994943526
k	h	263.41242088199067
k	i	1651.8395644295758
k	j	12.764478544942278
k	k	85.87012839324805
k	l	398.5998527443339
k	m	100.95542121908893
k	n	275.59669585670827
k	o	664.3330879072231
k	p	60.341171303363495
k	q	2.320814280898596
k	r	270.37486372468646
k	s	288.36117440165054
k	t	129.96559973032137
k	u	319.6921671937816
k	v	16.24569996629017
k	w	124.74376759829954
k	x	4.641628561797192
k	y	312.14952078086117
k	z	3.481221421347894
l	$	5020.501493153888
l	a	6430.396168799785
l	b	299.96524580614357
l	c	384.09476348871766
l	d	1158.0863261683994
l	e	8621.825053538285
l	f	388.1561884802902
l	g	192.62758531458348
l	h	120.10213903650235
l	i	7969.096037035554
l	j	33.651807073029644
l	k	376.55211707579724
l	l	5251.422514103298
l	m	466.4836704606178
l	n	173.48086749717007
l	o	4440.297922929239
l	p	326.07440646625275
l	q	14.505089255616225
l	r	114.30010333425585
l	s	515.800973929713
l	t	1157.506122598175
l	u	1773.682314176752
l	v	310.40891007018723
l	w	129.96559973032137
l	x	31.330992792131045
l	y	4348.045555263519
l	z	40.034046345500784
m	$	3351.8360251877975
m	a	5800.295091535816
m	b	1076.2776227667239
m	c	75.42646412920438
m	d	66.72341057583463
m	e	4699.648918819657
m	f	85.87012839324805
m	g	42.35486062639938
m	h	53.958932030892356
m	i	4024.2919630781657
m	j	16.24569996629017
m	k	29.5903820814571
m	l	145.05089255616227
m	m	1078.5984370476226
m	n	230.92102094941032
m	o	3115.693172106365
m	p	1744.6721356655196
m	q	8.703053553369735
m	r	71.36503913763183
m	s	268.6342530140125
m	t	111.97928905335726
m	u	1350.713911482983
m	v	16.825903536514822
m	w	53.958932030892356
m	x	3.481221421347894
m	y	496.65425611229955
m	z	6.962442842695788
n	$	10809.192513285212
n	a	4615.519401137083
n	b	364.3678421010796
n	c	2741.4618693114667
n	d	4309.7521196286925
n	e	7095.309460277233
n	f	768.1895269774353
n	g	7117.937399515994
n	h	373.0708956544493
n	i	5217.190503460044
n	j	160.13618538200313
n	k	822.1484590083277
n	l	400.3404634550078
n	m	297.64443152524495
n	n	1303.7174222947863
n	o	3268.286711075448
n	p	315.6307422022091
n	q	100.37521764886428
n	r	333.6170528791732
n	s	2719.4141336429298
n	t	6829.576225114343
n	u	966.6191479942653
n	v	388.73639205051484
n	w	249.48753519659908
n	x	34.23201064325429
n	y	597.6096773313885
n	z	210.6138959915476
o	$	3100.0276757102997
o	a	988.0866800925772
o	b	1108.1888191290795
o	c	2342.2818129969082
o	d	1785.8665891514697
o	e	709.5889663847457
o	f	817.5068304465304
o	g	2013.3063886795321
o	h	276.17689942693295
o	i	1217.8472939015383
o	j	81.22849983145086
o	k	657.3706450645274
o	l	4625.963065401126
o	m	3645.9992352916943
o	n	10985.574398633504
o	o	2321.9746880390453
o	p	2786.717747788989
o	q	63.242189154486745
o	r	7538.00478435864
o	s	3038.526097266487
o	t	2913.7823296681872
o	u	4186.748962741068
o	v	1426.720579182412
o	w	1552.6247539211608
o	x	487.3709989887052
o	y	396.85924203365994
o	z	205.9722674297504
p	$	1258.4615438172636
p	a	3185.317600533323
p	b	60.341171303363495
p	c	82.38890697190016
p	d	50.47771060954447
p	e	4162.960616361856
p	f	85.28992482302341
p	g	35.97262135392824
p	h	2451.940287769367
p	i	2235.5243560755725
p	j	5.2218321320218415
p	k	33.071603502805
p	l	1724.9452142778816
p	m	85.87012839324805
p	n	84.1295176825741
p	o	3085.5225864546833
p	p	1011.8750264717879
p	q	1.160407140449298
p	r	3010.676325895704
p	s	580.2035702246491
p	t	863.9231160645024
p	u	952.1140587386491
p	v	17.98631067696412
p	w	66.72341057583463
p	x	6.962442842695788
p	y	382.93435634826835
p	z	5.80203570224649
q	$	48.73709989887052
q	a	33.651807073029644
q	b	4.641628561797192
q	c	1.740610710673947
q	d	2.320814280898596
q	e	13.344682115166927
q	f	4.641628561797192
q	g	0.580203570224649
q	h	1.160407140449298
q	i	27.849771370783152
q	j	0.580203570224649
q	k	3.481221421347894
q	l	8.122849983145086
q	m	4.641628561797192
q	n	2.320814280898596
q	o	4.641628561797192
q	p	2.320814280898596
q	q	3.481221421347894
q	r	5.2218321320218415
q	s	4.061424991572543
q	t	4.061424991572543
q	u	1476.037882651507
q	v	7.542646412920437
q	w	2.320814280898596
r	$	8016.672729793975
r	a	8828.37752453826
r	b	884.2302410223651
r	c	1291.5331473200688
r	d	1791.6686248537162
r	e	10191.855914566184
r	f	451.9785812050016
r	g	1025.2197085869548
r	h	431.67145624713885
r	i	8358.992836226518
r	j	62.081782014037444
r	k	840.1347696852918
r	l	881.9094267414665
r	m	1585.116153853741
r	n	1412.7956934970205
r	o	7114.456178094646
r	p	811.1245911740593
r	q	43.51526776684867
r	r	1633.273050182387
r	s	1714.501550013838
r	t	2639.3460409519284
r	u	1892.6240460728052
r	v	478.66794543533547
r	w	268.6342530140125
r	x	15.665496396065523
r	y	1839.2453176121373
r	z	96.89399622751638
s	$	6627.085179105941
s	a	2941.0518974687457
s	b	213.51491384267084
s	c	2573.2028339463186
s	d	141.56967113481437
s	e	5848.451987864462
s	f	222.21796739604056
s	g	125.90417473874884
s	h	3435.9655428703713
s	i	4529.06906917361
s	j	35.97262135392824
s	k	809.3839804633853
s	l	1026.9603192976288
s	m	1416.2769149183682
s	n	514.6405667892636
s	o	2421.1894985474605
s	p	2104.398349204802
s	q	262.832217311766
s	r	137.50824614324182
s	s	4573.164540510684
s	t	8729.162714029844
s	u	2227.981709662652
s	v	62.081782014037444
s	w	500.1354775336475
s	x	4.061424991572543
s	y	727.5752770617099
s	z	37.71323206460219
t	$	7444.592009552472
t	a	5630.295445459994
t	b	196.10880673593138
t	c	656.210237924078
t	d	70.20463199718253
t	e	10457.589149729074
t	f	219.31694954491732
t	g	124.16356402807489
t	h	4505.860926364624
t	i	10874.175313150372
t	j	29.01017851123245
t	k	51.63811774999376
t	l	916.7216409549454
t	m	277.9175101376069
t	n	190.30677103368487
t	o	4950.87706472693
t	p	152.01333539885803
t	q	4.641628561797192
t	r	4958.419711139851
t	s	695.6640806993541
t	t	1976.7535637553792
t	u	2118.9034384604183
t	v	49.89750703931981
t	w	399.7602598847832
t	x	6.962442842695788
t	y	1851.429592586855
t	z	204.8118602893011
u	$	820.9880518678783
u	a	1113.990854831326
u	b	1051.328869247064
u	c	1242.7960474211982
u	d	878.4282053201186
u	e	1169.1101940026679
u	f	367.26885995220283
u	g	784.4352269437255
u	h	91.0919605252699
u	i	1127.9157405167177
u	j	56.859949882015606
u	k	265.73323516288923
u	l	3101.7682864209737
u	m	2317.913263047473
u	n	5394.152592378562
u	o	291.2621922527738
u	p	1066.9943656431296
u	q	9.283257123594383
u	r	3996.4421917073823
u	s	4473.949730002269
u	t	2191.428884738499
u	u	60.92137487358815
u	v	183.92453176121373
u	w	41.77465705617473
u	x	176.96208891851796
u	y	82.38890697190016
u	z	139.8290604241404
v	$	192.62758531458348
v	a	1519.5531504183557
v	b	6.962442842695788
v	c	22.62793923876131
v	d	15.665496396065523
v	e	4082.3123201006306
v	f	5.80203570224649
v	g	9.863460693819034
v	h	4.641628561797192
v	i	2127.606492013788
v	j	4.061424991572543
v	k	9.283257123594383
v	l	49.317303469095165
v	m	15.085292825840874
v	n	30.170585651681748
v	o	749.0428091600219
v	p	8.703053553369735
v	q	2.901017851123245
v	r	87.610739103922
v	s	55.11933917134166
v	t	17.40610710673947
v	u	113.71989976403121
v	v	46.41628561797192
v	w	2.320814280898596
v	x	2.901017851123245
v	y	83.54931411234946
v	z	1.740610710673947
w	$	660.2716629156506
w	a	1863.033663991348
w	b	69.04422485673324
w	c	51.057914179769114
w	d	88.7711462443713
w	e	1328.6661758144462
w	f	51.057914179769114
w	g	25.528957089884557
w	h	532.0466738960032
w	i	1288.6321294689455
w	j	7.542646412920437
w	k	60.341171303363495
w	l	184.50473533143838
w	m	48.15689632864587
w	n	375.97191350557256
w	o	1111.0898369802028
w	p	37.133028494377534
w	q	4.061424991572543
w	r	233.82203880053356
w	s	175.221478207844
w	t	80.06809269100157
w	u	65.56300343538534
w	v	1.160407140449298
w	w	29.5903820814571
w	y	98.63460693819033
w	z	6.962442842695788
x	$	803.0017411909142
x	a	214.0951174128955
x	b	21.467532098312013
x	c	140.98946756458972
x	d	6.382239272471139
x	e	219.31694954491732
x	f	24.36854994943526
x	g	6.382239272471139
x	h	52.79852489044306
x	i	482.72937042690796
x	j	1.160407140449298
x	k	0.580203570224649
x	l	37.71323206460219
x	m	28.429974941007803
x	n	6.382239272471139
x	o	144.4706889859376
x	p	255.28957089884557
x	q	5.80203570224649
x	r	7.542646412920437
x	s	30.170585651681748
x	t	308.0880957892886
x	u	80.06809269100157
x	v	29.01017851123245
x	w	12.764478544942278
x	x	91.67216409549455
x	y	142.149874705039
x	z	0.580203570224649
y	$	9909.29677586678
y	a	640.5447415280125
y	b	204.23165671907645
y	c	510.57914179769114
y	d	339.99929215164434
y	e	628.3604665532949
y	f	111.39908548313261
y	g	150.85292825840875
y	h	74.26605698875507
y	i	323.75359218535414
y	j	9.863460693819034
y	k	66.14320700561
y	l	758.906269853841
y	m	532.6268774662278
y	n	587.1660130673448
y	o	405.56229558702967
y	p	623.7188379914977
y	q	3.481221421347894
y	r	381.77394920781904
y	s	707.2681521038471
y	t	496.65425611229955
y	u	125.90417473874884
y	v	37.133028494377534
y	w	124.16356402807489
y	x	28.429974941007803
y	y	22.047735668536664
y	z	33.071603502805
z	$	324.3337957555788
z	a	710.7493735251951
z	b	25.528957089884557
z	c	9.283257123594383
z	d	16.825903536514822
z	e	1171.4310082835664
z	f	4.641628561797192
z	g	13.344682115166927
z	h	59.1807641629142
z	i	574.9817380926272
z	j	2.901017851123245
z	k	20.307124957862715
z	l	82.96911054212481
z	m	22.62793923876131
z	n	19.146717817413418
z	o	361.46682424995635
z	p	7.542646412920437
z	q	1.160407140449298
z	r	9.283257123594383
z	s	17.40610710673947
z	t	16.825903536514822
z	u	84.70972125279876
z	v	9.863460693819034
z	w	19.146717817413418
z	x	0.580203570224649
z	y	109.07827120223402
z	z	280.2383244185055
