TextMessage7o9p	67676496	0.26327956	26
myforexambush	91089189	1.2210014	28
24hourFOLLOWERS	98050029	0.3060981	27
LaBonitaPromos	101895933	1.3800728	64
THAJUNCTION	110337348	0.5661646	35
adwords4gurus	29860695	1.3621172	49
NikiL83635	46650957	0.3935573	26
sparkie5150	48764460	3.7728057	44
Message35432181	68025216	0.6747404	68
mls_expert	81407790	0.22427258	19
GETFOLLOWERS5	95536608	0.83284223	38
StfuAndFollow	110259765	0.4305345	43
superdating	26790759	1.3700911	28
trumpnetworkbiz	45362784	1.4662018	34
angelic_love08	72496038	1.1212107	24
AmandaDalasbO	88846488	0.5114501	32
martomwenda	92933103	0.6884788	15
Hash_MySQL	93214227	0.82495916	44
igetUfollowers3	95282700	2.1245382	64
boywannamoney	99935895	1.1040937	14
RealNetworkCash	108073500	0.92343223	37
DelMarPD	23262042	0.2983931	81
debtfreeguy	24461721	2.9885879	36
tizzymae	31626906	2.1334467	55
jacquelineervin	55111191	1.0150032	40
carlcaleb	65384586	0.80565244	25
LiveRealEstate	65653113	0.40755528	27
TextMessage0115	67610151	0.21224518	13
August27i2009	69276660	0.21068168	13
Lisa8a2q	75409803	0.18230614	13
CyberMondayBuys	84622713	0.2334516	17
FOLLOWDA_SWAGG	102459039	0.38674086	16
Trillionaire777	105774387	0.97209597	33
davidspitzman	144150036	0.14300682	9
marcuslorenz	16904352	2.5917563	38
yipvwqtgypjb	53197677	0.26043284	53
B2Binfo	56160822	2.2229054	30
CureForHairLoss	70366989	0.29475	26
twittloandebt	72858117	2.040747	16
ValUNames	83905059	0.2534535	16
AskTheTrain	111764778	0.40023133	47
longblondeqq8	60376341	0.77459806	38
stockmarket1441	83541711	0.59020585	28
TonysNiche	88841457	0.35430205	15
MoneyMakingSite	93193977	0.9498942	28
ChaiTeaClub	98289891	0.13738577	4
followwithme	102485262	1.8679366	31
james31wyatt	115201221	0.6330281	53
sachinweb	24009093	0.82804894	39
LaptopAuctions	28331232	0.8736166	36
FatLossOnlineUK	76053114	0.52163076	16
juliar06	90241668	0.3549536	49
dosdos72	127933431	0.8362603	36
FreeCashGifts	20660256	3.0381432	27
Brandongio	39994371	3.0488696	27
a363BigIncome	52209642	1.0360363	31
AboutHeaven4757	73487970	0.20081049	11
apprenticemlm	76091559	1.0935247	20
Butler_877	82605690	0.14245711	15
getfollowersx	83212854	0.47503078	35
24hrWebTweeter	88250058	1.2763143	21
twitt_secrets	97620288	0.86111104	14
makemoney48	99662427	1.0137668	20
Liqs_4FOLLOWERS	104353014	0.6549573	28
bochedf	119825778	0.31916574	30
FBeverywhere	6578952	0.9518244	59
surferdude000	16621098	0.20238858	72
dan_nelson_blog	29023443	2.5577369	61
HooDFolloWTrain	81961851	0.56130016	94
adf1111	93190224	0.3253879	27
CamerasOnNow	102928332	0.8053119	67
ayshatariq	104246514	0.76716274	12
FollowSpankyAve	105848499	0.14646536	9
BetaGescheit	111714939	1.4732001	35
Suzannesagamore	33937884	1.1390806	46
freedomplan	43217085	1.4987675	25
123tweet1	53766132	0.67629856	34
AboutHeaven4916	74238480	0.24437378	11
AboutHeaven5160	76190331	0.24841778	9
GeorgiaRuntucke	83770818	0.94649315	21
EJCowart	88850202	0.8458535	23
stumblepics	89579745	0.39341158	46
codomains	94373160	0.28055274	21
urfollowers	98001723	2.0294518	61
seXXXy_Train	109160328	2.5970616	65
TheBklynTrain	116880921	0.73748654	31
smokeanywhere	18563748	2.4299748	45
lolomgbbq	46868409	0.6984992	29
cjtqWq	53028684	0.16500176	34
vendor09	61596867	1.0541483	38
articleswise	71667114	0.96335214	29
_SexyCarmen_	78016515	0.98745596	13
ValUName	83906040	0.44189397	36
remortgage1441	85362048	0.7145948	30
twiteldedollar	101652819	0.8562923	17
werunthetweets	104072640	1.0522689	49
AboutHeaven4628	57686589	0.19418213	25
ipodtrends	57792552	0.90239537	45
agumon2010	70290429	0.17775452	16
Jane6k5t	75134175	0.24575011	11
LIVEFOLLOWERS	102617580	0.6953971	46
MassFollowTrain	103364337	0.71262187	46
g3tMadFollowers	106861230	1.4146352	58
FamousTrain	111673569	0.64314765	46
andhy_gent	112432752	0.14646733	17
miketamincome	142822131	0.15663993	11
Laptop_Giveaway	144792336	0.2681924	32
homeispv	18785488	0.6163414	53
AntiAgingSystem	25897036	1.3264908	22
NALive	34749022	1.0116056	45
renewabill	37381909	2.705555	20
ConvanVels67739	49548844	0.72472984	75
auto_tweat	55984600	0.6824529	24
CatRescues	57135829	0.22345358	29
CatRescues	57135829	0.22345358	29
AntiAgingShop	63643690	0.23143089	17
Consultings	72518647	0.14653344	16
OregonSeafood	75659974	1.4513246	48
topmastermind	80252863	1.8517281	27
drkelp1955	87201961	1.1871741	20
aidenm09	90166474	0.35013393	19
addisonm82	90226609	0.40712577	30
chizzlef	90691558	1.5471591	56
BoomersMagic	93688048	0.50175	39
FOLLOWEMPERORS	102333751	0.87990373	43
tweetboost	29809626	1.0318815	33
Anti_Agers	61970052	0.5356566	20
mlmpro7777twit	72336870	1.7788574	15
Sherreas	78080988	1.5482016	26
ohnoontd	93806262	0.20951541	90
google_snatchh	97904790	0.88515484	14
MissTrade	1467621	3.9570775	86
FACELIFTS	56881938	0.50057167	24
FaceExercises	61981785	0.46059686	25
IrenaSeifert	68219010	0.43603587	29
iPhoneBabes	72971328	1.6478941	60
PoopsMcGee1977	74807013	0.86830497	29
TryDEALcom	83782290	1.1824422	24
ValUShop	83894409	0.67282337	52
IntMasterFeed	90709899	1.1734614	52
QUICKFOLLOWERSS	99782874	0.71270293	37
Arghhh01	104655405	1.0829656	96
HighEduFree	153101358	0.14511834	16
sade08	15272676	1.0177212	59
ashodhiya68	18751329	1.288439	31
passionsearch	25590132	0.8819487	50
Mozzie99	37929777	2.8592682	15
Maria9y8g	75141258	0.17787458	13
playgirlza	96552624	0.6891602	29
TurttleExpress	98044542	1.0857177	18
MajorTweets1	100574487	1.3392411	25
SWAGGAFiEDTRAiN	105627252	0.80951375	27
TwitRificTrain	107222625	1.3243035	34
tryggingar	120877716	0.18644124	23
jenni_pia	136137243	0.3784413	32
onelovebabe31	66532344	0.70201695	34
CharysO_o	78247725	0.23979813	60
autotweettank	86339274	0.8330476	32
iGeT_FoLLoWeRs	106257924	1.0119319	44
247MoneyFlow	19005588	1.2612284	19
247MoneyFlow	19005588	1.2612284	19
Dominique_222	52147155	0.94253	32
AnnaSuperGirl	54482331	0.46554413	25
emailtweet	102080295	0.8712049	21
ebusiness_books	103921167	0.4437688	14
shakeologistix	148309062	0.7483759	44
experienceeryri	15324136	1.6338553	32
funnyshirt	20393716	1.0526514	42
lmaciek	21958879	0.4154541	73
E2uKj0	44442301	0.6350657	49
irewards	58010011	0.99395543	29
brash911	81198181	2.0676568	25
AnalisaHorRbD	88853965	0.5196232	41
AffiliatePro64	89697964	0.87678987	30
kiwiwi	14275893	2.0285912	42
anupchowdhury	31078125	2.5878823	36
AboutHeaven5060	75461688	0.17951019	11
Graves_8743	85029195	0.1653916	61
ElyseMoshe20_	108902847	0.20366149	9
Heights_train	111480843	0.63707316	22
AskNBGiven	28925075	1.1287367	41
RmXsgP	44482484	0.3893617	49
amazonrocks	54560768	0.28270307	8
freezingloaders	54992543	0.291077	53
faizah90	66924182	0.3079404	19
cadycais78	68627000	1.1611886	20
RelayTo	82394267	0.5933091	32
TWIZZY_TWAIN	84691937	0.36214387	17
cashflowboss	95829167	0.144444	42
onlineblogbusin	97069373	0.7196349	31
EXCLUSIVERIDERS	106846127	0.35213524	43
THEFOLLOWERJET	112364126	0.6910866	46
whatma	35725319	3.12516	12
Kyle_Ellis54479	49238024	0.29729182	33
IMAlexJenkins	57467228	1.9472165	41
delsy12	66325199	0.8551691	28
MisterAdsense	83903885	0.24667719	14
twitteorchids	84308927	0.9551112	38
majorFOLLOWS	90786293	0.7348133	45
rackemup2	92778101	0.66899955	20
samplunkett	31390214	0.2469183	30
WisdomLovers	57667328	1.8007009	26
AboutHeaven4637	59895686	0.2581338	33
forextrader59	85986581	0.3516973	19
be_present	86451986	2.950259	18
FreePreLaunch	86658725	0.32854843	25
easy_earn	87226958	0.19299881	25
iiFOLLOWBACK	91832216	1.1852717	47
OutrageousDeals	52617357	2.0673642	45
Kelly2y5g	75410118	0.16899402	13
panic_away_now	82514370	0.902516	46
fastinternet2	85548252	0.40265152	57
Naughty_Fans	86203980	1.2300541	61
FamouszTrain_	88038297	2.6071584	70
_ExpressTrain	101094033	0.5892113	37
GetEmmHereee	108123558	0.44876137	38
ciumiu	35319806	0.7469253	26
iulian71	55812674	0.6983224	26
Mrs_Blair_Bass	57320495	1.0813175	54
fainaa34	66920777	0.5826051	39
midnite_train	94277300	1.26019	46
SupremeFollowrs	99876752	0.6480378	39
THE_BIZZ_TRAIN	100386161	1.8604088	48
TopFlightFollow	100878470	2.105719	60
PCsecretman	105853829	0.13672365	29
Kylerobertdrew	108107609	0.13580391	6
SuckMyTrain	116538764	0.18571194	18
mistyblue2255	42223472	2.2181458	30
e_milyj_an67809	52291154	0.38898635	62
kalea_duante	66643127	0.7642498	23
TextMessage0112	67531358	0.22321807	13
TMessage3231364	68726135	0.18950516	13
harrisonconner1	70090145	0.89926964	21
modelchannel	73972244	1.9167827	32
tankbiz	74491514	2.1878576	30
holymoley77	75950087	0.1354063	33
AboutHeaven5137	75951740	0.20943308	9
multiple6employ	79094720	0.13235624	61
Fanfairs	84492620	0.7317663	49
RiDEORDiE_TRAiN	97760852	0.6513517	35
tracygibbs100	97962005	0.7709462	39
AdriaCraig	99013541	0.530798	26
conpet4	102937193	0.74461025	25
BouncingBonito	104812379	0.9956444	96
cashflowCindy	19694900	2.9188137	40
RVworld	52035845	1.0982102	44
SexyFans69	81834248	0.3901826	40
jeremiah6768	100424969	0.97889227	24
GetMoFollowerz	105928718	0.3217589	27
EXTRA_FOLLOWERS	112948154	0.47109497	30
wedasar	127739768	0.13537705	6
BritCon	20617363	1.3845168	44
tony80801	56552329	2.7597709	19
johnamadi	65528347	0.9086419	32
tweetmeamour	85301134	1.2406658	28
AntiAgingSystem	89664427	0.13997257	26
SelfHelp4Wealth	96011947	0.9397794	28
Psychedelevator	96259384	0.20885675	93
easyfollowersok	103713901	0.5229037	35
FREAKZTRAIN	104256997	0.6900251	46
TweetTrain101	106588753	0.6856031	34
GetSumFollowerz	108157963	0.38044995	40
DATWITTATRAIN	112954114	1.328208	59
cliffordgmartin	18716480	0.80866134	24
chuck69dot55003	50151467	0.49029884	78
ShotGunShac77	64335461	0.093783766	10
TextMessage7t9v	67694756	0.21489052	11
AboutHeaven4761	73525229	1.0537416	80
queen987	92600336	0.78611225	26
RyksAffiliates	112778165	2.0617085	34
HeavenTruth2312	24411631	0.8396618	81
AllYouCanFollow	36731497	0.28193793	50
Twittur2123790	67481515	0.1814156	17
Dickiebird001	73483729	1.1551616	86
obaidjawad	76282942	0.17588252	50
IMOnetworker	87167548	1.3408537	24
ebay_sell	97899052	0.7888756	12
load56	98280325	1.2388649	17
FOLLOWS_EXPRESS	103708150	2.5049767	38
SexyFollowers4u	109611925	1.5176177	49
Benchmarx	20902808	2.2282715	37
InvestChina	37640060	0.14006943	18
fahrradel	40216802	1.263843	21
writeandedit	43365311	0.37104702	17
webtipspro	51274574	1.160247	16
altonalvin	65039903	0.89264256	21
fareeda49	66923639	0.3074062	19
August26e2009	69014855	0.644924	61
fastforfuture	70717046	1.6055028	27
fastforfuture	70717046	1.6055028	27
losegut	93861839	0.77869713	32
HUSTLETRAiN	103051664	0.31132397	33
abuxa	108127742	0.17105135	7
aryeeboy	143280668	0.15046614	17
edwardrinda	23115652	1.9531776	26
MiddayNews	23672884	1.880495	38
adley63	64961803	0.87682164	36
thecaddyspace	82060093	1.6436484	51
ValUShops	83893498	0.5666369	40
Candice_Leary	93768406	1.0628294	58
virginiaisme	94061557	0.2836509	67
Ahmad_Farei	143672191	0.13887264	6
Ahmad_Farei	143672191	0.13887264	6
AntiCeNation	153654316	0.45060742	43
darlingcgvddgv	20133818	1.4695749	35
courtneydouglas	31391204	0.48323894	22
phonebatteries	53200373	1.3866258	20
fingazinc	65703551	0.16153403	35
TextMessage7g9h	67646966	0.28922457	26
Message35432180	67958243	0.21167897	11
TMessage3231357	68560676	0.15265769	15
mlmtwiit56	72311561	1.727643	18
WiiShopping	80207771	2.289742	37
MyGVO	85741844	0.23927265	20
FOLLOW_MONSTER	95294075	0.7422293	39
DOLLA_RETWEETS	100431884	1.0119531	58
Kc_FHTM	103114760	0.73058116	31
FreaKiTrain69	108174821	1.077493	49
followers_promo	110534507	0.49627125	33
johnntwittee	113353442	1.8594189	66
Thomashower	143276846	0.13615611	8
WomenOnGuard	15530893	0.8831891	64
soccerzilla14	21171442	1.3976282	26
getoutofdebt65	57082753	0.842959	39
OnlineSupportMJ	75598918	0.82189715	44
fireitupberry	78216757	1.1346642	17
TheCreditReport	82945420	1.5263174	28
TheYankeeCrier	83908321	0.16282073	5
4SpamFree	89546533	0.8332479	20
m_xbal	94516306	0.1363235	7
tweetperfect	97113682	1.0953808	19
FllwTrain2Paris	104694682	0.36868498	35
rmkala	17081804	0.20778967	20
LowerMyRates	29337260	0.39729887	61
MAKEMONEYDREAMN	42777119	1.4294733	26
trueseosecrets	50608520	1.0340099	31
Tw_Community	58469846	1.7217504	33
twittank	62204657	2.0589116	22
farley30	66924542	0.29880825	27
freebiesone	71746799	0.61566925	24
marksaenz3121	73799939	0.18667565	66
janeperez23	74316302	1.3695768	29
ValHermica	87878198	0.8848771	21
Gain_Em_Train	99440021	1.9034116	51
GSC3learn	104358950	0.14073062	36
RebbRydman	144896438	0.14958623	18
RebbRydman	144896438	0.14958623	18
anandspark	18549286	1.0622114	25
Hannah6e6x	75141223	0.65596336	38
Paidsurveys1881	88074238	0.66375715	27
i_GetUFollows	94236508	1.0201982	34
gnrqbkr	100507762	0.8175911	33
mrskull42	24017201	0.6849091	77
money_giver	56781143	1.0919403	28
TMessage3231358	68584361	0.18072212	13
AboutHeaven5140	76021322	0.20092726	9
rolldev	87385298	0.21951024	36
TweetMeExpress	98485877	1.0633605	45
Looking_for_men	98689253	0.13906072	6
magentohosting	24843052	0.2588027	27
tweeple_adder	44877697	2.6348896	42
Meteorologists	57836476	0.8482961	54
FlawlessResumes	90657589	1.1830295	30
xhmewavjxbps	53230922	0.29490036	53
fahrrad007	54456194	1.5861259	20
jessecardo3953	59778740	0.22284912	12
Anti_Ageing	60142571	0.33859202	19
owenjamieye3	70089812	0.87009895	30
bennathan2	70090553	0.8271125	34
Fast_Follows	78230324	0.64490676	27
RickKeatel	84086561	1.3830565	27
WorkAtHome006	85676006	0.98390174	37
abigailp08	90225404	0.24383304	16
online_autocash	96947927	0.9700822	22
MechAuto	97168859	2.1456413	16
kelly780	100518350	0.44659787	28
janezlevstrok	103343783	0.6552553	24
Swaqq_Train3000	106596488	0.5306094	19
TastyTrain	108975896	1.0035442	52
WMAUTO	32467661	0.2712141	69
PoppingtonPromo	37135448	1.1653658	59
AntiAgeingPro	67845623	0.14446385	12
thehotchick09	77668034	0.4064095	35
TweetAndFollow	80455163	0.21183121	75
SingleFans69	81833366	0.32545975	19
rurdy2liv	82137803	1.3488368	23
ConnieStrage	91738142	0.64708006	21
SuPerTxPreSs	104663576	0.4549287	26
BLOWMONKEY1	131691494	0.42134058	9
68bashirum68	22029439	1.6354415	26
gossiptweetie	45905029	1.1900288	20
SweetyAndy	50469931	0.70130295	48
KWQfdM	53031511	0.18649718	29
iphone3g_4free	66652573	0.532338	32
Buzzbomb001	73177078	1.1574765	90
nazri84	101421490	0.8156831	15
andywergedal	16248688	2.7224457	55
dawidryba	18838540	1.6387981	37
brucecloninger	31387831	0.6857079	32
pradatrends	57478270	2.0029411	54
AntiAgers	61969585	0.5266398	20
clickbankcash65	64928626	0.6695445	21
amosnobel	65038978	0.9345991	32
hanana01	65699551	0.5403141	24
ftwpromotions	90402268	1.0803456	55
FollowaFriendp1	105345388	1.8422713	57
AyeeHiqhh_Train	108080533	0.7126949	37
Hudgensfanalina	47364218	1.8701913	67
JuanitoOrt50688	49914227	0.22600369	33
EZClickbankcash	65475455	2.8361013	16
SwAgTrain_hopOn	82770794	0.35295352	48
Ahongshen	93819218	0.94577384	26
Ahongshen	93819218	0.94577384	26
FollowersMagnet	95079887	0.52559185	33
melvinrathborn	67806262	1.0542876	27
pathetic4shops	80908396	0.25848335	18
morningwipe	82297543	2.275368	69
nishacutegirl	89383897	0.3746391	26
gold_chains	102944083	0.3461215	39
howToDoGood	103853347	1.04927	36
movie300	112561522	1.1868796	18
BillyWarhol	236983	2.413657	72
maychg	39010777	2.1469567	33
adler1917	64958488	0.92473024	24
mlmmp1	67516990	0.7602327	32
Cure4TuffTimes	70860268	0.2932233	27
Selling_Agent	76874053	0.24102336	18
advertise03	77631925	1.0414274	18
hsmith1304wed	82625524	1.3261409	27
profits4uonline	84723523	0.93227965	26
nandharam123	93198853	0.13156429	47
payday_now	97450540	0.96362066	13
ilmukitakita	141639334	0.15425958	18
samples_coupons	28719274	1.6681305	56
KapriStylesxxx	31347601	4.841137	75
50LeadsPerDay	57517897	1.0717524	16
AboutHeaven4634	59868748	0.2212368	13
somerset131	71750227	0.942133	37
TweetXpress	83912032	0.5169922	47
CoverLetterKing	90657241	1.2177957	30
AmplicateInfo	97441723	1.7095339	67
bloggertrickspk	99978280	0.28310287	22
dannybest559	47569409	0.23623025	70
rainbowfriend	50248295	1.4047905	31
JonAndrewT	86350100	1.9920901	54
GETSUMFOLLOWERS	99885434	0.7398646	30
GetYaFriendsUp	100424711	0.07143515	4
strightbussine	107691812	0.29150182	27
twwter_bot34	110332223	0.6009265	28
deafmillionaire	23063863	2.5189168	50
juliexdixon	49277080	0.8702889	57
AnnaElles	57003088	1.2080748	26
Highway86	58662130	1.2594974	30
PowhatanTribe	68309209	2.2951047	39
thehottestnews	73616992	1.4407909	22
2TierAffiliates	73813870	1.1007516	22
SavvyJobseekers	90656686	1.2452323	33
forex_cash	96952735	1.0634055	32
mizzpleset	99053698	0.20794654	64
5THAVETRAIN	111434383	0.4600711	26
megan765	123757441	0.45751554	18
magicfand12	45408215	1.6175683	35
Martin43785	48917249	0.7901042	91
TMessage3231355	68536307	0.8319727	63
evolvwithbarbie	77902547	0.78043514	25
1054321blastoff	77917766	0.56760025	22
kloud_media	80542730	0.3610426	17
PetsPamper	83890796	0.40719324	34
CashOnline4You	84721628	1.0399929	25
cyrus278	85239701	0.33002698	19
jumboscout	96364220	0.5927523	22
NeedPromos_	103672646	0.9415309	46
RIDE4FOLLOWS	107218445	0.8664124	48
backgammon_gal	36678436	1.8519675	49
andogris	38556928	0.55357945	40
AffiliateFlower	44444059	1.9788221	16
golfboard	55857967	1.160433	34
August26c2009	68996467	0.25577965	26
annasweet19	69911089	0.7858377	43
AboutHeaven4912	74201935	0.23279987	11
ripamate	75532543	1.344474	23
advertise04	77632594	1.1238214	17
TweeterZIP	83911258	0.6957452	50
TheSuperTrain	89531800	0.2529515	36
yukarinlin	106395763	0.28162134	16
XANDRIAselect	37255705	1.5825175	37
youyou122	80859337	0.6716008	37
M_R_Lawrence	85344952	0.16387568	8
american202	87019099	0.57272476	30
adamr06	90179806	0.3446843	22
allWomenLuvMe	101785291	0.5469574	28
wegivefollowers	102475048	0.4052987	33
Stack_Followers	105766684	0.3912589	24
Your_MMA_Coach	17074898	1.7300761	71
jesert	43098248	0.95157	42
FMxeOE	49096700	0.31507945	39
AboutHeaven4876	73717109	0.908909	69
zindycute	76529603	0.1638374	31
vampiresinterna	76836491	0.29104728	33
AZHIAZIAM4life	77355419	1.4436643	17
WernerLawrenz	90153914	0.9476841	15
a2zworships	90655628	0.4320752	21
rAaralyn	93815024	0.34567052	41
SupaFollowTrain	100573913	0.20521934	35
CraigHardman	16643674	0.57792073	80
vaidzius	24156559	2.510539	36
ustech1	37735213	0.7545727	44
AntiAgingStore	63643423	0.63985205	27
AboutHeaven4988	74822320	0.2597399	26
Katie2a4e	75141235	0.23113197	13
TWRPS2009	79802182	0.26216218	18
makemoney30days	98183200	0.59499913	22
makemoney30days	98183200	0.59499913	22
xFollowersrUs_	100384027	0.41866082	61
BB2EIGHTpromo	110302027	1.0211883	43
TexasEnergy	17379337	1.454095	69
YankeeCrier	83907400	0.9275123	51
Tweetport2	89745511	1.0165439	24
x_GotFollows	110065213	0.8056313	36
scenar	18627038	1.8160449	41
hostdaidy	19045361	2.555828	41
addieamaris	66730763	0.92445314	32
JewelryShoppers	72396620	2.8809936	30
AboutHeaven4875	73709900	0.24674886	13
brutwit	79330727	3.4881065	51
go4itBerry	86848172	1.0421722	32
Hotleads2009	87360089	0.9870013	17
BobsMktgWorld	88461272	0.425782	13
syko_train	96830468	0.18707705	68
googlesecret	97442534	0.88755804	25
TresFollow	105914387	0.1738057	63
stevebollweg	18124931	0.56779444	39
SEOMarketingPro	23371952	2.619075	40
adwords_secrets	50607578	1.0535885	36
Anti_Aging9	65743928	0.1903165	13
MoneyCreate99	72839345	0.68893635	24
PriceSlices	83892671	0.40179023	35
ChaiTeaClub	102929531	0.29630265	53
catPlaying	103295243	0.53621703	20
4FollowersTrain	114644114	0.3108706	24
homeopps	52126582	0.92901826	26
callmerr1	60693625	0.29668653	26
AboutHeaven4917	74247484	0.22055095	13
fatlosstips4u	77698378	2.830743	63
Msnlogin	79415731	0.5177676	41
sreeya007	82034140	0.21304843	9
goinggreen4life	97844971	1.0737925	51
waVeyFOllOwers	101606857	1.3697704	53
TrainTuhFollow	103470187	0.14918198	10
melaniebests	126739183	0.28581965	33
Nia__Long	132403216	0.37666708	13
